pair_id	stratum	expected_label	a_source	a_title	a_author	a_date	b_source	b_title	b_author	b_date	label	notes
680	negative_same_author	different_work	bsb	Gabriel super primo sententia[rum] / 4	Biel, Gabriel	[1501]	bsb	Sermones dominicales Gabrielis biel Spirensis Hyemales Estiuales De Tempore : Do	Biel, Gabriel	1510		
681	negative_same_author	different_work	bsb	De fide resurrectionis Iesu Christi testimonio sensuum non amplius confirmanda a	Kiesling, Johann Rudolf	1766	bsb	Exercitationes theol. hist. in quibus Ven. D. Jo. Chrysost. Trombellii Dissert	Kiesling, Johann Rudolf	1742		
682	hard_multivolume	same_work_different_volume	bsb	Johann Hermann Pfingsten der Königlich Preußischen Salpeter Administration Aßeßo	Pfingsten, Johann Hermann	(1784)	erara	Histoire universelle depuis le commencement du monde jusqu'à présent, traduite d	[s.n.]	1782		
683	positive_borderline	unknown	erara	Sermones et varii tractatus Keiserspergii	Geiler von Kaysersberg, Johannes	1518	bsb	Sermones e[t] varij Tractat[us] Keiserspergii	Geiler von Kaysersberg, Johannes	1518		
684	negative_same_author	different_work	erara	Historica vitae et mortis delineatio succincta ... Iacobi Burckardi ... philosop	Burckhardt, Jacob	1662	erara	Disputatio iuridica de fructibus et eorum perceptione	Burckhardt, Jacob	1624		
685	positive_borderline	unknown	bsb	Avgvstini a Leyser JCti In Regis Poloniarvm Et Principis Electoris Saxonis Avla 	Leyser, Augustin von	MDCCXLI.	bsb	Avgvstini Leyseri In Regis Poloniarvm Et Principis Electoris Saxonis Avla Consil	Leyser, Augustin von	MDCCLXXX.		
686	negative_same_author	different_work	bsb	Ein Predig von dem erschrockenlichen Wunderzeichen am Himmel, dem newen Comete	Heerbrand, Jakob	1577	bsb	Actus et renunciatio Doctorum theologiae : continens I. orationem, De septem eiu	Heerbrand, Jakob	1580		
687	negative_same_author	different_work	gallica	Édit... portant rétablissement au Parlement de Provence de la Chambre des Reques	Louis XIV (1638-1715 ; roi de France). Auteur du texte	1705	gallica	Déclaration... qui confirme les pourvus des offices créez depuis le 1er janvier 	Louis XIV (1638-1715 ; roi de France). Auteur du texte	1712		
688	negative_same_author	different_work	gallica	Ex M. T. Cicerone insignium sententiarum elegans et perutile compendium,... ([Re	Cicéron (0106-0043 av. J.-C.). Auteur du texte	1552	gallica	Graeca Theodori Gazae traductio in Ciceronis de Senectute dialogum. Ejusdem vers	Cicéron (0106-0043 av. J.-C.). Auteur du texte	1528		
689	negative_same_author	different_work	bsb	Nürnbergisches Gelehrten-Lexicon oder Beschreibung aller Nürnbergischen Gelehrte	Will, Georg Andreas	1757.	bsb	Von der neulichen größten Ueberschwemmung und Wassersnoth, welche die Stadt Nürn	Will, Georg Andreas	1784.		
690	positive_cross_source	same_manifestation_or_work	erara	Georgii Ernesti Stahlii experimenta, observationes, animadversiones, CCC numero 	Stahl, Georg Ernst	1731	bsb	Georgii Ernesti Stahlii, Experimenta, Observationes, Animadversiones, CCC Numero	Stahl, Georg Ernst	1731		
691	positive_same_source	same_manifestation	bsb	Schediasma de nucibus margaceis, vulgo Mergel-Nüsse	Ritter, Albrecht	1740	bsb	Schediasma de nucibus margaceis, vulgo Mergel-Nüsse	Ritter, Albrecht	1740		
692	positive_same_source	same_manifestation	bsb	Chronicon Carionis latine expositum et auctum multis et veteribus et recentibus 	Carion, Johannes	Anno M.D.LVIII.	bsb	Chronicon Carionis latine expositum et auctum multis et veteribus et recentibus 	Carion, Johannes	Vvitebergae		
693	positive_cross_source	same_manifestation_or_work	erara	Denkrede auf Johannes Gessner, weiland Lehrern der Naturlehre und Mathematik, Ch	Hirzel, Hans Caspar	1790	bsb	Denkrede auf Johannes Geßner weiland Lehrern der Naturlehre und Mathematik, Chor	Hirzel, Hans Caspar	[1790]		
694	positive_cross_source	same_manifestation_or_work	erara	Euclidis elementorum libri XV : Accessit XVI. de solidorum regularium cuiuslibet	Euclides	1591	gallica	Euclidis Elementorum libri XV, accessit XVI de solidorum regularium cujuslibet i	Euclide (0323-0285 av. J.-C.). Auteur du texte	1591		
695	negative_same_author	different_work	bsb	Disputatio Philosophica De Topica Et Locis	Gretser, Jacob	[1590]	bsb	Gemina Adversus Melchiorem Guldinastum Calvinianum Replicatorem, Vel Potius Quad	Gretser, Jacob	1612		
696	positive_related_edition	same_work_different_edition	bsb	Tabulae in Grammaticam Hebraeam	Clénard, Nicolas	1555	bsb	Nova methodus docendi pueros analphabeticos : brevi omnio temporis spatio latine	Clénard, Nicolas	1576		
697	positive_related_edition	same_work_different_edition	bsb	Actionum iuris Civilis Loci Communes	Oldendorp, Johannes	1539	bsb	De Scripto Qvodam Cleri Secvndarii Et Leguleorum Coloniensium plane detestabili,	Oldendorp, Johannes	1543		
698	positive_related_edition	same_work_different_edition	gallica	Édit... portant création d'un office de protonotaire et greffier en chef civil d	Louis XV (1710-1774 ; roi de France). Auteur du texte	1716	gallica	Déclaration... qui fixe des peines contre les fraudeurs des octroys de la ville 	Louis XV (1710-1774 ; roi de France). Auteur du texte	1717		
699	negative_same_author	different_work	gallica	Second rapport du comité militaire sur l'établissement des milices nationales et	Dubois de Crancé, Edmond-Louis-Alexis (1747-1814). Auteur du texte	1789	gallica	Deuxième rapport du Comité militaire, sur les invalides pensionnes , les soldes,	Dubois de Crancé, Edmond-Louis-Alexis (1747-1814). Auteur du texte	1791		
700	negative_same_author	different_work	bsb	Disp. iur. inaug. qua dispositio cap. ult. X. d. praescript. evolvitur, atque 	Berger, Johann Heinrich von	1700	bsb	Liberalitatem Necessariam, Sive Donationes Ad Qvas Ivre Obligamvr	Berger, Johann Heinrich von	[1704]		
701	hard_multivolume	same_work_different_volume	bsb	Beyträge zu der Historie Frankenlandes und der angränzenden Gegenden / 2	Reinhard, Johann Paul	(1761)	erara	Histoire universelle depuis le commencement du monde jusqu'à présent, traduite d	[s.n.]	1782		
702	positive_same_source	same_manifestation	bsb	Leipzigische SchlußPredigt Von der Fürsten guten Fürstlichen Gedancken Als der v	Hoë von Hoënegg, Matthias	[ca. 1631]	bsb	Leipzigische SchlußPredigt Von der Fürsten guten Fürstlichen Gedancken Als der v	Hoë von Hoënegg, Matthias	[ca. 1631]		
703	negative_same_block	likely_different	erara	Büchlein gegen die Langeweile oder eine Sammlung ausgewählter Erzählungen, Gedic	[s.n.]	1879	erara	Die  alte Tonhalle : wie sie nach ihrer Umwandlung aus dem Kornhause im Jahr 187	[s.n.]	1872		
704	positive_borderline	unknown	erara	La  Suisse : carte pour les écoles = Die Schweiz : Schulkarte = Svizzera : carta	Keller, Heinrich	1872	erara	La  Suisse : carte pour les écoles = Die Schweiz : Schulkarte = Svizzera : carta	Keller, Heinrich	1871		
705	negative_same_block	likely_different	erara	Aujourd'hui lundi 22 Mai 1820 spectacle des delassements à la mode de Mr. Jules 	[s.n.]	1820	erara	Carte der europaeischen Türkey nebst einem Theile von Kleinasien in XXI. Blaette	[s.n.]	1829		
706	positive_related_edition	same_work_different_edition	bsb	Manuductio Ad Historiam Ecclesiasticam : Ex Probatis Auctoribus / 2	Pohl, Joseph	(1754)	bsb	Manuductio Ad Historiam Ecclesiasticam : Ex Probatis Auctoribus / 4	Pohl, Joseph	(1756)		
707	positive_related_edition	same_work_different_edition	bsb	Bedencken Uber Esaiae Stiefels Büchlein: Von Dreyerley Zustandt des Menschen, un	Böhme, Jakob	1639	bsb	Theosophia Revelata. Das ist: Alle Göttliche Schriften des Gottseligen und Hoche	Böhme, Jakob	1730		
708	positive_borderline	unknown	erara	Omnivm Opervm Divi Evsebii Hieronymi Stridonensis Tomus Primvus [-nonus] ... Vna	Hieronymus, Sophronius Eusebius	1516	bsb	Omnivm Opervm Divi Eusebii Hieronymi Stridonensis Tomvs ... / [11] : Appendici h	Hieronymus, Sophronius Eusebius	1516		
709	negative_same_block	likely_different	erara	Salomon Gessners Schriften / Ir Band.	[s.n.]	1777	erara	America septentrionalis : grosse Teile : Sammelband der Ryhiner-Kartensammlung /	[s.n.]	1777		
710	negative_same_author	different_work	bsb	Recueil Des Deductions, Manifestes, Déclarations, Traités Et Autres Actes Et Écr	Hertzberg, Ewald Friedrich von	1789	bsb	Declaration Sr. Königl. Majestät von Preussen, Wegen des von Rußland gegen Dero 	Hertzberg, Ewald Friedrich von	1757		
711	negative_same_author	different_work	bsb	Das Gedächtnis des Gerechten entsprossen aus dem Kurzgefassten Lebens-Lauf des	Luther, Martin	[ca. 1720]	bsb	Ain Sermo[n] Am P fingstmontag [!] das Ewangelium Joan. iij Also Hat got die w	Luther, Martin	[1522]		
712	positive_related_edition	same_work_different_edition	bsb	Diss. philos. de corruptelis intellectus a voluntate pendentibus	Crusius, Christian August	1740	bsb	D. Christian August Erusius ... Bedenken über die Schröferischen Geisterbeschwör	Crusius, Christian August	1775		
713	negative_same_block	likely_different	erara	Lieder der Freude und Lob der Musik beim herzlichen Willkomm der Eidgen : Musikg	[s.n.]	1825	erara	Exerzier-Vorschrift der königlich würtembergischen Reuterei / Exerzier-Vorschrif	[s.n.]	1820		
714	positive_same_source	same_manifestation	bsb	Ars Sanctorii Sanctorii ... de statica medicina : aphorismorum sectionibus septe	Santorio, Santorio	1753	bsb	Ars Sanctorii Sanctorii ... de statica medicina : aphorismorum sectionibus septe	Santorio, Santorio	1753		
715	negative_same_author	different_work	bsb	Der bey Kinder-Krankheiten vernünftig curirende Medicus	Knör, Ludwig Wilhelm von	1753	bsb	Das mit Gewürtz, Früchten, Pflantzen, Kräutern, Blumen, Saamen und Obst-Bäumen	Knör, Ludwig Wilhelm von	1755		
716	negative_same_author	different_work	bsb	Dialogorum de Prodigiis libri tres	Vergilius, Polydorus	1531	bsb	Polydori Vergilii ... Proverbiorum liber : q[uo] paroemiae insigniores omniu[m	Vergilius, Polydorus	1516		
717	negative_same_block	likely_different	erara	[Mandat zum geplanten Feldzug gegen die aufständischen Untertanen in der Eidgeno	[s.n.]	1653	erara	Almagestum novum astronomiam veterem novamque complectens observatiobus aliorum 	[s.n.]	1651		
718	positive_same_source	same_manifestation	bsb	Auffrichtige Erörterung, Eines, so genannten auffrichtigen Bedencken, über ein j	Haidlberger, Georg	1677	bsb	Auffrichtige Erörterung, Eines, so genannten auffrichtigen Bedencken, über ein j	Haidlberger, Georg	1677		
719	positive_cross_source	same_manifestation_or_work	erara	Pupilla oculi : De septem sacramentorum administratione: de decem preceptis deca	Johannes	1514	bsb	Pupilla oculi : De septem sacramentoru[m] administratione, de decem preceptis de	Johannes	1514		
720	positive_related_edition	same_work_different_edition	bsb	Theatrvm Vitae Hvmanae : Acceßit Elenchvs Triplex, Methodi scilicet, Titulorum, 	Zwinger, Theodor	[1571]	erara	Peri tōn periptōmatōn tēs prōtēs pepseōs disputatio	Zwinger, Theodor	1584		
721	negative_same_block	likely_different	erara	Flora brasiliensis enumeratio plantarum in Brasilia hactenus detectarum quas sui	[s.n.]	1840	erara	O. Steiger s/m l. H. Landolt z. frdl. Er	[s.n.]	1849		
722	negative_same_block	likely_different	erara	Pläne und Prospekte - [Niederlande] : verschiedene Orte beisammen : Sammelband d	[s.n.]	1654	erara	[Mandat zum geplanten Feldzug gegen die aufständischen Untertanen in der Eidgeno	[s.n.]	1653		
723	positive_same_source	same_manifestation	bsb	Dissertatio iuridica de renovatione investiturae universitatis nomine regularite	Engelbrecht, Johann Wilhelm	1716	bsb	Dissertatio iuridica de renovatione investiturae universitatis nomine regularite	Engelbrecht, Johann Wilhelm	1716		
724	negative_same_block	likely_different	erara	Andächtige Versammlung um Erhaltung eines guten Tods unter Anrufung des allerhei	[s.n.]	1779	erara	Wir Schultheiß und Rath der Stadt und Republik Bern, entbieten allen unseren lie	[s.n.]	1771		
725	positive_same_source	same_manifestation	bsb	Pharmacopoeia Galeno-Chemica, Catholica : Post Renodaevm, Quercetanum, Aliosqve 	Horstius, Johann Daniel	(1651)	bsb	Pharmacopoeia Galeno-Chemica, Catholica : Post Renodaevm, Quercetanum, Aliosqve 	Horstius, Johann Daniel	1651		
726	positive_cross_source	same_manifestation_or_work	erara	Herrn Jonas Hanway zuverlässige Beschreibung seiner Reisen, von London durch Rus	Hanway, Jonas	1754	bsb	Herrn Jonas Hanway zuverläßige Beschreibung seiner Reisen, von London durch Rußl	Hanway, Jonas	1754		
727	positive_borderline	unknown	bsb	De Pacto Fidvciae ... / 1	Conradi, Franz Karl	(1732)	bsb	De Pacto Fidvciae ... / 2	Conradi, Franz Karl	(1733)		
728	negative_same_block	likely_different	erara	Germania rhenana orientalis - Prospekte der Städte und Orte : Sammelband der Ryh	[s.n.]	1646	erara	Heylig Creutz Das ist: Kurtze History/ Von dem Hochheyligen Creutz Christi/ Welc	[s.n.]	1649		
729	negative_same_block	likely_different	erara	Für eine Singstimme mit Begleitung der Violine oder Violoncell's und Klaviers / 	[s.n.]	1850	erara	Geschäftsbericht des Directorium der Leipzig-Dresdner Eisenbahn-Compagnie : über	[s.n.]	1855		
730	positive_same_source	same_manifestation	bsb	Commentarii Dn. Bermondi Choveronii I.C. Clarissimi Et Cathedralis Ecclesiae Viv	Choveron, Bermond	1597	bsb	Commentarii Dn. Bermondi Choveronii I.C. Clarissimi Et Cathedralis Ecclesiae Viv	Choveron, Bermond	1597		
731	positive_cross_source	same_manifestation_or_work	bsb	De Compositione Medicamentorvm, Hodierno Aevo, Apvd Pharmacopolas, Passim Extant	Cronenburgius, Bernardus Dessenius	1555	gallica	De compositione medicamentorum hodierno aevo apud pharmacopolas passim existenti	Dessennius, Bernardus (1510-1574). Auteur du texte	1556		
732	positive_same_source	same_manifestation	bsb	Johann Adam Göritz ... Vermehrte Nachrichten Von dem Böhmischen Bitter-Wasser : 	Goeritz, Johann Adam	1727	bsb	Johann Adam Göritz ... Vermehrte Nachrichten Von dem Böhmischen Bitter-Wasser : 	Goeritz, Johann Adam	1727		
733	positive_same_source	same_manifestation	bsb	De Catholico Nomine, Sanctae Christi Ecclesiae Insigni Et Nota Verissima, Oratio	Franck, Caspar	1584	bsb	De Catholico Nomine, Sanctae Christi Ecclesiae Insigni Et Nota Verissima, Oratio	Franck, Caspar	1584		
734	positive_cross_source	same_manifestation_or_work	erara	Apparatus Catecheticus. Libri VI : Quibus Historiæ 1500 Continentur	Weitenauer, Ignaz	1775	bsb	Apparatus Catecheticus : Libri VI Quibus Historiae 1500 Continentur / 1 : Catech	Weitenauer, Ignaz	1775		
735	positive_borderline	unknown	bsb	Critici Sacri: Sive Clarissimorum Virorum In Sacro-Sancta Utriusque Foederis Bib	Gürtler, Nicolaus	1696	bsb	Critici Sacri: Sive Clarissimorum Virorum In Sacro-Sancta Utriusque Foederis Bib	Gürtler, Nicolaus	1695		
736	negative_same_block	likely_different	erara	America septentrionalis : grosse Teile : Sammelband der Ryhiner-Kartensammlung /	[s.n.]	1777	erara	Andächtige Versammlung um Erhaltung eines guten Tods unter Anrufung des allerhei	[s.n.]	1779		
737	negative_same_author	different_work	bsb	Jus Canonicum Universum : Clara Methodo Jvxta Titulos Quinque Librorum Decretali	Reiffenstuel, Anaklet	(1710)	bsb	Theologia Moralis Brevi Simulque Clara Methodo Comprehensa : Atque Juxta Sacros 	Reiffenstuel, Anaklet	Anno Domini M.DCC.XV.		
738	hard_multivolume	same_work_different_volume	bsb	Der gegenwärtige Zustand von Europa : worin die natürliche und politische Besc	Toze, Eobald	(1767)	erara	Histoire universelle depuis le commencement du monde jusqu'à présent, traduite d	[s.n.]	1782		
739	negative_same_author	different_work	bsb	Disquisitio theol. de Immanuelis nativitate ex virgine, secundum vaticinium Je	Andreae, Samuel	1679	bsb	Disquisitio theol. de corde condemnante, ad locum 1 Joh. 3, 19	Andreae, Samuel	1684		
740	negative_same_author	different_work	gallica	Arrêt contradictoire de la Cour du Parlement rendu en faveur des enfants mineurs	France. Parlement de Paris. Auteur du texte	1721	gallica	Arrêt de parlement qui juge qu'un créancier pour le reliquat d'un compte, rendu 	France. Parlement de Paris. Auteur du texte	1744		
741	positive_cross_source	same_manifestation_or_work	erara	Disputatio Juridica De Ivre Personarvm	Denich, Caspar	1620	bsb	Disputatio Iuridica De Actionibus	Denich, Caspar	[1626]		
742	positive_related_edition	same_work_different_edition	bsb	Von gottes genaden Wilhelm vnd Ludwig gebrueder Pfaltzgrauen bey Rein. Hertzogen	Wilhelm, IV.	[1515]	bsb	Der durchleüchtigen Fürsten vnnserer genedigen Herren Hertzog Wilhelms vnnd He	Wilhelm, IV.	1531		
743	hard_multivolume	same_work_different_volume	bsb	Kurze Biographien, oder Lebensabriße merkwürdiger und berühmter Personen neuerer	Hoff, Heinrich Georg	(1782)	erara	Histoire universelle depuis le commencement du monde jusqu'à présent, traduite d	[s.n.]	1782		
744	negative_generic_title	different_work	bsb	Grammaticae institutiones	Brassicanus, Johannes	1510	bsb	Grammaticae institutiones	Henrichmann, Jakob	1515		
745	positive_cross_source	same_manifestation_or_work	erara	Ioannis Iacobi Baieri oryctographia norica sive rerum fossilium et ad minerale r	Baier, Johann Jacob	1758	bsb	Ioannis Iacobi Baieri Oryctographia Norica Sive Rervm Fossilivm Et Ad Minerale R	Baier, Johann Jacob	1758		
746	negative_same_block	likely_different	erara	Evangelia Graece et Latine, quae singulis anni diebus dominicis in ecclesia legi	[s.n.]	1770	erara	Anna Maria Herrig, gebohren in der Pfarrey Watern, bey Dachstul im Trierischen	[s.n.]	1776		
747	negative_same_author	different_work	bsb	Dio : sonetti ed inni	Cotta, Giovanni Battista	1709	bsb	Dio : sonnetti ed inni del Padre Giovambattista Cotta ; con aggiunta di Altre su	Cotta, Giovanni Battista	1783		
