book_id,title,language,read_count,pages_total,ocr_pages,old_model_pages,new_model_pages,translated_pages,needs_reocr,needs_retranslate,old_models,url
698fb7976b95eeda7d2d36ac,"Beyträge zur Optik",German,0,78,78,0,78,0,no,no,"",https://sourcelibrary.org/book/698fb7976b95eeda7d2d36ac
698255f2ab25735ca679857d,"Newer Calender; newer Wurtz- und Kräuter-Calender ... auff das Jahr ... 1654",German,0,88,88,0,88,0,no,no,"",https://sourcelibrary.org/book/698255f2ab25735ca679857d
69905d402fd6a0399389f20e,"De la suggestion et de ses applications à la thérapeutique",French,0,446,100,0,100,0,no,no,"",https://sourcelibrary.org/book/69905d402fd6a0399389f20e
69906a671cf6ed5fbc8f58a2,"Gobhila Graha Sutram",Sanskrit,0,127,127,0,127,0,no,no,"",https://sourcelibrary.org/book/69906a671cf6ed5fbc8f58a2
6992ce273ea667fbac82854a,"三才圖會(七十八)",Chinese,0,77,77,0,77,0,no,no,"",https://sourcelibrary.org/book/6992ce273ea667fbac82854a
695573e7f63a757109172b1d,"Syntagma Musicum II: De Organographia",German/Latin,0,387,9,0,9,0,no,no,"",https://sourcelibrary.org/book/695573e7f63a757109172b1d
6958de17f26aeac672f1ebf4,"Stirpium historiae pemptades sex",Latin,0,905,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6958de17f26aeac672f1ebf4
69906d7764d44bd0a0ef574b,"Muhurta Martanda (Kedar Datt Joshi)",Sanskrit,0,98,98,0,98,0,no,no,"",https://sourcelibrary.org/book/69906d7764d44bd0a0ef574b
6988a5a17e133dc0c53dfe25,"Die Ritter des Tempels zu Jerusalem. Oder pragmatische Geschichte und Vertheidigung des Tempelherrn Ordens aus den gewährtesten Quellen gesammelt",German,0,712,100,0,100,0,no,no,"",https://sourcelibrary.org/book/6988a5a17e133dc0c53dfe25
6990522f8d19cbc90d9d55ac,"De lamiis et phitonicis mulieribus",Latin,0,72,72,0,72,0,no,no,"",https://sourcelibrary.org/book/6990522f8d19cbc90d9d55ac
695201c3ab34727b1f041b02,"De Restituta utriusque medicinae vera praxi",Latin,1,330,330,0,330,292,no,yes,"",https://sourcelibrary.org/book/695201c3ab34727b1f041b02
6991e70cebc7adff9a0b21e6,"Codex Forster I (National Art Library; Museum no. MSL/1876/Forster/141/I)",Italian,0,114,114,0,114,0,no,no,"",https://sourcelibrary.org/book/6991e70cebc7adff9a0b21e6
69906821249ce014347d5660,"Bhrigu Samhita Yogavali",Sanskrit,0,343,343,0,343,0,no,no,"",https://sourcelibrary.org/book/69906821249ce014347d5660
6953a88377f38f6761bd16b9,"De Administrando Imperio",Greek,0,457,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953a88377f38f6761bd16b9
695925e615b4070cb1e7fd2c,"Fourth Book of Occult Philosophy; Arbatel of Magick; Peter de Abano",Latin,0,242,10,0,10,0,no,no,"",https://sourcelibrary.org/book/695925e615b4070cb1e7fd2c
6953ab6477f38f6761bd6ffa,"Pal.lat.1262",Latin,0,674,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953ab6477f38f6761bd6ffa
6992cd5c43713c66ea63600f,"三才圖會(二十二)",Chinese,0,81,81,0,81,0,no,no,"",https://sourcelibrary.org/book/6992cd5c43713c66ea63600f
6985ca74925975beb6da3bef,"Practica leonis viridis; das ist: der rechte und wahre Fussteig zu dem königlichen chymischen Hochzeit Saal F.C.R",German,0,146,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6985ca74925975beb6da3bef
697d9c9d971fd6d8096654e4,"Histoire critique de Nicolas Flamel et de Pernelle sa femme",French,0,470,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697d9c9d971fd6d8096654e4
6953ce9377f38f6761be50b6,"Plato Laws Vol. 2 (Books 7-12)",Greek,0,678,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953ce9377f38f6761be50b6
699258828812793469fdb037,"The Brahmanda Purana; Part 4 (English Translation)",Unknown,0,91,91,0,91,0,no,no,"",https://sourcelibrary.org/book/699258828812793469fdb037
6992cff5f5b4f75c1a4c9c50,"搜神記",Chinese,0,203,203,0,203,0,no,no,"",https://sourcelibrary.org/book/6992cff5f5b4f75c1a4c9c50
6953af0a77f38f6761bd9706,"The Bornless One (Headless Rite)",English,0,150,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953af0a77f38f6761bd9706
697c8e0f0db04f9b26df0d05,"Fama syderea nova. Gemein offentliches Aussschreiben [...] anlangend den neuen; und ein sonderbare Invention lang zuvor prognosticirten Cometstern",English,0,56,56,0,56,0,no,no,"",https://sourcelibrary.org/book/697c8e0f0db04f9b26df0d05
6992587f8812793469fdacbf,"The Brahmanda Purana; Part 3 (English Translation)",Unknown,0,81,81,0,81,0,no,no,"",https://sourcelibrary.org/book/6992587f8812793469fdacbf
695929cc7c072c27f686d4a7,"Certain astrological and astronomical figures",English,0,21,21,0,21,0,no,no,"",https://sourcelibrary.org/book/695929cc7c072c27f686d4a7
697d9ca199fdb36d2bfd8be8,"De haeresi Albigensium exercitatio",Latin,0,113,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697d9ca199fdb36d2bfd8be8
6985ca710e83136d85d45de6,"Pro suo opere harmonices mundi apologia adversus demonstrationem analyticam ... Roberti de Fluctibus",Latin,0,58,58,0,58,0,no,no,"",https://sourcelibrary.org/book/6985ca710e83136d85d45de6
69942f38b2f6748db4abfdb9,"Barb.gr.591",Greek,0,70,70,0,70,0,no,no,"",https://sourcelibrary.org/book/69942f38b2f6748db4abfdb9
695594b37bd6d2cd1d61dc7a,"Pseudo-Dionysius Celestial and Ecclesiastical Hierarchy",English,0,113,10,0,10,0,no,no,"",https://sourcelibrary.org/book/695594b37bd6d2cd1d61dc7a
695435461479a63c1108bbc2,"Cosmologia generalis",Latin,0,488,10,0,10,0,no,no,"",https://sourcelibrary.org/book/695435461479a63c1108bbc2
697c8e0f6000fdec2f130610,"Von dem Gefaehrlichsten Plane der Illuminaten",German,0,63,63,0,63,0,no,no,"",https://sourcelibrary.org/book/697c8e0f6000fdec2f130610
6992cef3673ee1e40e321cc5,"武備志(九十)",Chinese,0,94,94,0,94,0,no,no,"",https://sourcelibrary.org/book/6992cef3673ee1e40e321cc5
69528f16b184004c526a0c18,"De mulieribus claris (1506 Venice edition)",Latin,1,320,320,0,320,320,no,yes,"",https://sourcelibrary.org/book/69528f16b184004c526a0c18
6992ced8673ee1e40e321a8b,"武備志(八十四)",Chinese,0,74,74,0,74,0,no,no,"",https://sourcelibrary.org/book/6992ced8673ee1e40e321a8b
699068ed2e4efe910676a6a3,"Jataka Chandrika (Venkatesha Pandita)",Sanskrit,0,172,172,0,172,0,no,no,"",https://sourcelibrary.org/book/699068ed2e4efe910676a6a3
6992cf0e284cdd19fef46f38,"植物名實圖考(六)",Chinese,0,77,77,0,77,0,no,no,"",https://sourcelibrary.org/book/6992cf0e284cdd19fef46f38
69904dd67d19f3f2aac1d49d,"Utriusque Cosmi Historia (1617)",Latin,0,220,100,0,100,0,no,no,"",https://sourcelibrary.org/book/69904dd67d19f3f2aac1d49d
695931d4b91a6184ea9433a8,"Amulette composée par Al-Buni",Unknown,0,10,10,0,10,0,no,no,"",https://sourcelibrary.org/book/695931d4b91a6184ea9433a8
6992cc36018b80967354cdf2,"大唐三藏聖教序 (Preface to the Holy Teachings of the Tripitaka)",Chinese,0,1,1,0,1,0,no,no,"",https://sourcelibrary.org/book/6992cc36018b80967354cdf2
698255f2afa8552735d624ee,"Metaphysische Kezereien",German,0,426,10,0,10,0,no,no,"",https://sourcelibrary.org/book/698255f2afa8552735d624ee
69528aa5ab34727b1f04ed4e,"Vie de sainte Thérèse écrite par elle-même",French,1,462,462,0,462,462,no,yes,"",https://sourcelibrary.org/book/69528aa5ab34727b1f04ed4e
6990523c8d19cbc90d9d5d0f,"Compendio dell'arte essorcistica",Italian,0,404,99,0,99,0,no,no,"",https://sourcelibrary.org/book/6990523c8d19cbc90d9d5d0f
6992caffd4d545ae73feee14,"芥子園畫傳 (Jieziyuan Huazhuan: Mustard Seed Garden Manual of Painting) Vol 3",Chinese,0,30,30,0,30,0,no,no,"",https://sourcelibrary.org/book/6992caffd4d545ae73feee14
6956905950d4fc9bdc434e3a,"Of the Law of Nature and Nations",English,0,1013,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6956905950d4fc9bdc434e3a
697d9c9c72d515cb07bb3852,"Der hermetische Triumph oder der siegende philosophische Stein",German,0,241,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697d9c9c72d515cb07bb3852
6977b7fc112cb9b4f70c3ff4,"Cento Virgilianus de fratribus Roseae Crucis",Latin,0,50,50,0,50,0,no,no,"",https://sourcelibrary.org/book/6977b7fc112cb9b4f70c3ff4
697c8e1230ece38bd4ca78d6,"Filum Ariadnes Das ist; newer chymischer Discurs",Latin-German,0,224,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697c8e1230ece38bd4ca78d6
69905d0eaaa7f10ed4cfd7bd,"Les Oeuvres Diverses (Histoire comique de la Lune)",French,0,500,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69905d0eaaa7f10ed4cfd7bd
6990791845cec16092a296d0,"Bhrigu Sutra",Sanskrit,0,70,70,0,70,0,no,no,"",https://sourcelibrary.org/book/6990791845cec16092a296d0
6985ca710531933f311879cf,"Prophetisches Licht und Recht",German,0,1511,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6985ca710531933f311879cf
6958e0d19659a6529d5772be,"Historia plantarum Vol. II",Latin,0,1018,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6958e0d19659a6529d5772be
697e23c9b78d1eaf03952b67,"Historia et descriptio theologiae mysticae; seu theosophiae arcanae et reconditae; itemque veterum & novorum mysticorum",Latin,0,739,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697e23c9b78d1eaf03952b67
6984e84e2e485a023c5f62a8,"La pierre de touche",French,0,477,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6984e84e2e485a023c5f62a8
6991e173b53cae6bb60246e3,"Discourses upon Trade",English,0,41,41,0,41,0,no,no,"",https://sourcelibrary.org/book/6991e173b53cae6bb60246e3
697b07999248ec21ecc32729,"Epitimia Fr.R.C. Das ist endliche Offenbahrung; oder entdeckung und verthäydigung dess hochlöblichen Ordens dess Rosencreutzes",German,0,78,78,0,78,0,no,no,"",https://sourcelibrary.org/book/697b07999248ec21ecc32729
69568ebc499312f0ff8814dd,"The Unity of Law - As Exhibited in the Relations of Physical; Social; Mental and Moral Science",English,0,475,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69568ebc499312f0ff8814dd
69906335ef12272ffdc9037b,"Apologeticum et Ad Nationes",Latin,0,478,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69906335ef12272ffdc9037b
697796e4b58638948b302822,"Calendarium novum-propheticum jubilaeum [...]. Neuwer prophetischer Jubell-Calender [...] Postilion; dess grossen himmlischen Löwens unnd seiner Seher",Latin-German,0,90,90,0,90,0,no,no,"",https://sourcelibrary.org/book/697796e4b58638948b302822
6984e84fc81b55263f750a02,"Die Pflichten der G. und R.C. alten Sistems",German,0,320,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6984e84fc81b55263f750a02
6955839b57e3b773024f8943,"The Topographical Poems of O Dubhagain and O Huidhrin (14th-15th c.)",English,1,370,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6955839b57e3b773024f8943
698255eeaf854f912ffb30e6,"Le ministere de l'homme-esprit",French,0,554,10,0,10,0,no,no,"",https://sourcelibrary.org/book/698255eeaf854f912ffb30e6
dfb9c1de-d300-4e1b-a9c1-941cdb809764,"Llull: Ars Magna Generalis (1517)",Latin,0,286,286,0,286,286,no,yes,"",https://sourcelibrary.org/book/dfb9c1de-d300-4e1b-a9c1-941cdb809764
6980941c4d203adff9b6aaa1,"Die Lehre von der hochheiligen Drey-Einigkeit",German,0,538,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6980941c4d203adff9b6aaa1
698255f3d93c2585cd5723da,"Mysterium magnum; oder Erklärung über das erste Buch Mosis",German,0,991,10,0,10,0,no,no,"",https://sourcelibrary.org/book/698255f3d93c2585cd5723da
69593225b91a6184ea943475,"The Magus; or Celestial Intelligencer",English,0,460,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69593225b91a6184ea943475
69906537726f64800c10a08c,"Pseudodoxia Epidemica (Vulgar Errors)",English,0,407,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69906537726f64800c10a08c
699257e64d1ab664f1c94b84,"Tattvartha Sutra",Sanskrit,0,67,67,0,67,0,no,no,"",https://sourcelibrary.org/book/699257e64d1ab664f1c94b84
6988a59fa4de5da34fd130e0,"[Hebrew: Sha'arei zedek]",Hebrew,0,134,100,0,100,0,no,no,"",https://sourcelibrary.org/book/6988a59fa4de5da34fd130e0
6978ee3a9ff927bc53947517,"Umständliche Erzehlung; wie es seinem vermeinten Tode zugegangen sey",German,0,436,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6978ee3a9ff927bc53947517
6992cfd8f5b4f75c1a4c9a15,"海國圖志(38)",Chinese,0,84,84,0,84,0,no,no,"",https://sourcelibrary.org/book/6992cfd8f5b4f75c1a4c9a15
6992f401c8c6ac61574e7394,"御製耕織圖 (Yu Zhi Gengzhi Tu: Imperial Pictures of Tilling and Weaving)",Chinese,0,56,56,0,56,0,no,no,"",https://sourcelibrary.org/book/6992f401c8c6ac61574e7394
6955dc798407b7c9ae214067,"Die philosophischen Schriften Vol. 2",German,0,462,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6955dc798407b7c9ae214067
6992cffdf5b4f75c1a4c9e79,"海國圖志(45)",Chinese,0,99,99,0,99,0,no,no,"",https://sourcelibrary.org/book/6992cffdf5b4f75c1a4c9e79
697d9c9f4e69405a95c4a9cf,"Histoire du chevalier du soleil; de son frère Rosiclair; et de leurs descendants",French,0,578,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697d9c9f4e69405a95c4a9cf
6992c9b554b3f8b16b4afd81,"天文書 (Book of Astronomy)",Chinese,0,90,90,0,90,0,no,no,"",https://sourcelibrary.org/book/6992c9b554b3f8b16b4afd81
6992ce153ea667fbac82809e,"武備志(四十二)",Chinese,0,79,79,0,79,0,no,no,"",https://sourcelibrary.org/book/6992ce153ea667fbac82809e
6964bfdcb60c0197a3ae873e,"The Book of the Secrets of Enoch (2 Enoch)",Slavonic,4,156,50,0,50,0,no,no,"",https://sourcelibrary.org/book/6964bfdcb60c0197a3ae873e
695690527df2d231f8f9a858,"The Most Excellent Hugo Grotius His Three Books Treating of the Rights of War and Peace",English,0,508,10,0,10,0,no,no,"",https://sourcelibrary.org/book/695690527df2d231f8f9a858
6980941fe1cdc8e435ed69b2,"Levensbeschryving van eenige voornaame meest Nederlandsche mannen en vrouwen",Dutch,0,868,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6980941fe1cdc8e435ed69b2
6953eaf41479a63c110881ac,"De Mundo Nostro Sublunari Philosophia Nova (1651)",Latin,0,350,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953eaf41479a63c110881ac
6992cac0d4d545ae73feea71,"新刊指南臺司袁天罡先生五星三命大全 (Five Stars Three Fates Complete Guide to Astrology) Vol 1",Chinese,4,81,81,0,81,1,no,yes,"",https://sourcelibrary.org/book/6992cac0d4d545ae73feea71
6984e8498a2f054f912420bd,"Philosophia sacra et vere christiana seu meteorologia cosmica",Latin,0,332,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6984e8498a2f054f912420bd
69906131322e01b1349a3e9a,"Practica Inquisitionis Haereticae Pravitatis",Latin,0,392,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69906131322e01b1349a3e9a
6992cd4243713c66ea635a00,"三才圖會(十五)",Chinese,0,80,80,0,80,0,no,no,"",https://sourcelibrary.org/book/6992cd4243713c66ea635a00
6955d43b28a09ca6592805d3,"Traité de la Lumière",French,0,205,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6955d43b28a09ca6592805d3
697090e5d0c3aedc9cf10864,"40 questions concerning the soule. Propounded by dr. Balthasar Walter",English,4,222,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697090e5d0c3aedc9cf10864
698fb7806b95eeda7d2d20b9,"Kosmos: Entwurf einer physischen Weltbeschreibung; Bd. 4",German,0,664,91,0,91,0,no,no,"",https://sourcelibrary.org/book/698fb7806b95eeda7d2d20b9
695d0e6c3193c630d70495ca,"Tractatus de immortalitate animae",Latin,0,159,10,0,10,0,no,no,"",https://sourcelibrary.org/book/695d0e6c3193c630d70495ca
697b079addee0ea10ea898dc,"Expositio in Apocalipsim",Latin,0,780,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697b079addee0ea10ea898dc
69905e0f2fd6a039938a0d84,"The Wonders of the Invisible World",English,0,132,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69905e0f2fd6a039938a0d84
6990666f2ec9f7db5717a544,"Bhrigu Samhita Kundali Khanda",Sanskrit,0,201,201,0,201,0,no,no,"",https://sourcelibrary.org/book/6990666f2ec9f7db5717a544
6978ee3a9ff927bc53947519,"Chymische Schrifften",German,0,530,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6978ee3a9ff927bc53947519
6992cdbc43713c66ea6383f4,"武備志(二十五)",Chinese,0,91,91,0,91,0,no,no,"",https://sourcelibrary.org/book/6992cdbc43713c66ea6383f4
695694f5570b333d1486466f,"Early History of Institutions",English,0,419,10,0,10,0,no,no,"",https://sourcelibrary.org/book/695694f5570b333d1486466f
6952dac977f38f6761bc6cb0,"History of Both Worlds: Microcosm",Latin,1,700,700,0,700,700,no,yes,"",https://sourcelibrary.org/book/6952dac977f38f6761bc6cb0
697c8e0f150e68b9f40701f6,"Ein feiner Tractatus [...] von vielerley wunderbarlichen zum theil vormahls unerhörten; oder auch ungewöhnlich seltzamen Dingen",German,0,330,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697c8e0f150e68b9f40701f6
69528a25ab34727b1f04e9ec,"The Perfect Way: Or; The Finding of Christ",English,0,387,387,0,387,387,no,yes,"",https://sourcelibrary.org/book/69528a25ab34727b1f04e9ec
69906461ef12272ffdc91870,"Siddhanta Shiromani (Ganitadhyaya)",Sanskrit,0,646,646,0,646,0,no,no,"",https://sourcelibrary.org/book/69906461ef12272ffdc91870
699066c0249ce014347d18f1,"Brihat Muhurta Sindhu",Sanskrit,0,297,296,0,296,0,no,no,"",https://sourcelibrary.org/book/699066c0249ce014347d18f1
69907cf15f855ec553e784b6,"Garga Muni Phalam",Sanskrit,0,24,24,0,24,0,no,no,"",https://sourcelibrary.org/book/69907cf15f855ec553e784b6
69906a631cf6ed5fbc8f57d8,"Navagraha Shanti Vidhanamu",Sanskrit,0,197,154,0,154,0,no,no,"",https://sourcelibrary.org/book/69906a631cf6ed5fbc8f57d8
6992cbe9018b80967354c5b5,"夢溪筆談 (Mengxi Bitan: Dream Pool Essays) Vols 25-27",Chinese,0,61,61,0,61,0,no,no,"",https://sourcelibrary.org/book/6992cbe9018b80967354c5b5
6992cdc043713c66ea638565,"三才圖會(五十)",Chinese,0,90,90,0,90,0,no,no,"",https://sourcelibrary.org/book/6992cdc043713c66ea638565
697e23c3eae9ff63cff4df74,"Interpretatio numeri 666",Latin,0,276,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697e23c3eae9ff63cff4df74
697c8e15ab6a5fd9eae882ea,"Gedanken vom Feuer",German,0,250,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697c8e15ab6a5fd9eae882ea
697a5562c915282d8f071f74,"Dichiaratione sopra il XIII. cap. dell'Apocalisse",Italian,0,40,40,0,40,0,no,no,"",https://sourcelibrary.org/book/697a5562c915282d8f071f74
6953ae9477f38f6761bd8256,"Akephalos der Kopflose Gott",German,0,74,74,0,74,74,no,yes,"",https://sourcelibrary.org/book/6953ae9477f38f6761bd8256
6953efe61479a63c110887b0,"Characteristics Vol. I (Robertson Edition 1900)",English,0,408,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6953efe61479a63c110887b0
6984e84db96022f6fa69b4c8,"Opus mago-cabbalisticum et theosophicum; darinnen der Ursprung; Natur; Eigenschaften und Gebrauch des Salzes; Schwefels und Mercurii",German,0,805,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6984e84db96022f6fa69b4c8
699069022f82e0fda480408c,"Siddhanta Saravali",Sanskrit,0,157,157,0,157,0,no,no,"",https://sourcelibrary.org/book/699069022f82e0fda480408c
695285cdab34727b1f04c25a,"Sepher Maphteah Shelomo (Book of the Key of Solomon)",Hebrew,0,192,192,0,192,192,no,yes,"",https://sourcelibrary.org/book/695285cdab34727b1f04c25a
69905f1c40bc3a0478efa9d3,"Die Welt als Wille und Vorstellung",German,0,655,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69905f1c40bc3a0478efa9d3
697a3055811ccb8665fbde1c,"D.O.M.A. Crollius redivivus. Das ist; hermetischer Wunderbaum",Latin-German,0,112,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697a3055811ccb8665fbde1c
697b079996ae1f6ea7847cfa,"Einige Freimäurerische Versammlungsreden",German,0,355,10,0,10,0,no,no,"",https://sourcelibrary.org/book/697b079996ae1f6ea7847cfa
695935a27d14807348773858,"Secrets Merveilleux de la Magie Naturelle du Petit Albert",French,0,198,10,0,10,0,no,no,"",https://sourcelibrary.org/book/695935a27d14807348773858
6980941fbc369edbfe5e7b7c,"Liber de verbo mirifico",Latin,0,406,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6980941fbc369edbfe5e7b7c
69591148ecb01322b3068e79,"Historia das plantas da Europa e Asia Africa America",Portuguese,0,514,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69591148ecb01322b3068e79
6981920750e2d1bcc98aeee3,"Mémoires",French,0,1457,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6981920750e2d1bcc98aeee3
6954343f1479a63c11088b5b,"Ethica (Latin Original)",Latin,0,203,10,0,10,0,no,no,"",https://sourcelibrary.org/book/6954343f1479a63c11088b5b
69907d93aee9f4aa58592f45,"Vriddha Gargi",Sanskrit,0,197,197,0,197,0,no,no,"",https://sourcelibrary.org/book/69907d93aee9f4aa58592f45
695289a9ab34727b1f04dab6,"Sixteen revelations of divine love",English,0,238,238,0,238,238,no,yes,"",https://sourcelibrary.org/book/695289a9ab34727b1f04dab6
6955754bf63a757109174084,"Dattilam",Sanskrit,0,64,64,0,64,0,no,no,"",https://sourcelibrary.org/book/6955754bf63a757109174084
695595ee7bd6d2cd1d620af6,"Lampas; or Descriptions of Mechanical Improvements of Lamps and Waterpoises",English,0,58,58,0,58,58,no,yes,"",https://sourcelibrary.org/book/695595ee7bd6d2cd1d620af6
69819207379d5ce6675ec02e,"[Greek: Magikon] oder das geheime System",Greek-German,0,410,10,0,10,0,no,no,"",https://sourcelibrary.org/book/69819207379d5ce6675ec02e
6992cbfc018b80967354c9d1,"新編直指算法統宗 (Suanfa Tongzong: Systematic Treatise on Arithmetic) Vol 6",Chinese,0,68,68,0,68,0,no,no,"",https://sourcelibrary.org/book/6992cbfc018b80967354c9d1
